5.090264634166628070e+02
9.386368962964048478e+03
1.351822622993388222e+03
1.694422428867491362e+03
1.179754656791708840e+04
5.239076264739092949e+03
1.471233581514355592e+03
1.330881158685951777e+04
2.074310112274089533e+03
5.549646705206193474e+03
1.454573076291776306e+04
7.583355429068151352e+02
1.060188486153645272e+03
2.356806881835654622e+03
1.244469591598597844e+03
1.065436315058223045e+03
4.154404167370664254e+03
8.097992932011926541e+02
2.905372640799665078e+03
1.078049298089650620e+04
9.706396469769373425e+02
3.185494718172545163e+03
7.392691126808792887e+02
8.460855976101620399e+03
4.319910707222855308e+03
1.363023681726351015e+03
1.563374627946083820e+04
1.247547550386184639e+03
9.154593339295477563e+03
5.387802782977106517e+02
5.896650672534488876e+03
1.862532229827984111e+03
1.339971501585285660e+04
1.573880686520560630e+03
1.673348786702027155e+03
4.722475647237513385e+02
2.497859302139268948e+03
1.459341354968682390e+04
1.955649858974249582e+03
2.383036005831656894e+03
1.589249511181341768e+04
8.504164098031787944e+02
9.353363427658982800e+02
8.253196589175813642e+02
2.817944451472500077e+03
1.121327645717671658e+04
1.323689928654336836e+04
1.457484361067192549e+04
9.354941512077966763e+02
8.379007116126076653e+03
8.474305355229422503e+02
1.401674904515838534e+04
3.194958300039736059e+03
5.626014317855987429e+03
4.234602872905334152e+03
5.407889213639099580e+03
4.393877959154896416e+03
1.678072615858350764e+04
3.613524960632953025e+03
1.791858255865719457e+03
1.028124653861297929e+03
1.271251368418411857e+03
1.968986059698413555e+03
4.403384368232248562e+03
8.030791102564631956e+02
7.442517245299308115e+02
2.539432272763045148e+03
1.066847505418557603e+03
9.896551309930388015e+03
2.550101159357040615e+03
3.957818324591729379e+03
5.881499158366403890e+02
5.469061758295935761e+03
1.495790413333328434e+04
2.706939079921304256e+03
7.315995296732854740e+02
2.051275032716907390e+03
8.566477164619976747e+02
1.619231278977568991e+03
1.224595718599400971e+04
8.104129414815911332e+02
2.749599512773145307e+03
7.583355429068151352e+02
1.475189758548035798e+03
4.511714939501778645e+03
1.041097895855746401e+03
4.788497909974765889e+02
8.027075692115450920e+02
1.380972276927590065e+04
2.729424427853352427e+03
5.543844380851929600e+03
7.473066179579818709e+03
1.352283301160212795e+04
3.356927082750509271e+03
5.435470674221391164e+03
4.889104746815753515e+02
1.021786341123696047e+03
1.445673196790365546e+04
4.835970028542646105e+03
1.680755064240348020e+03
7.976684296546090991e+02
5.247365974780862416e+03
1.647108152464215209e+03
5.936959722525477446e+03
7.566759993629757446e+02
2.297266602372609668e+03
6.189368058361870908e+02
3.146957466923022821e+03
1.063295474208470068e+03
2.929158441187628341e+03
4.729910725795329199e+03
9.365748779537273094e+02
2.287769311267760713e+03
2.334291668180656870e+03
4.604157588005157777e+03
5.260186523227876023e+03
6.632249931909594125e+03
4.098102596656898641e+03
2.894132197358249869e+03
1.529895940131581119e+04
5.037792620777843695e+03
1.865628355401306862e+03
5.698201601713514719e+03
1.207680667313403137e+04
5.505764479659775361e+02
1.716850059479211950e+03
6.206355646949225502e+02
7.840406831634130640e+02
8.328115281274469908e+02
5.606606840556903080e+03
4.917534149664451775e+02
4.401814069013749759e+03
9.791063775816350017e+02
7.316635124438025741e+02
1.252701160498329955e+03
1.533825629384656850e+03
9.810790473696566551e+03
5.383111617307906272e+03
1.149804879682619685e+03
1.612766731999102831e+03
5.462301471261976985e+03
1.830745991021448617e+03
6.727465588974810089e+02
7.546207294533179265e+03
5.028541784703117628e+03
1.353378081072594068e+04
5.423138207862057243e+03
6.897405541761758059e+02
7.570873948245555312e+02
5.151340909048442427e+02
5.806501247232202331e+03
1.895422070144976260e+03
2.673869448038776227e+03
1.535845373164677312e+03
2.042850848607030002e+03
1.552129045214267762e+03
2.867040525947447350e+03
1.819006190503044081e+03
2.147788148933674620e+03
7.875246584885732091e+02
6.620752353659551773e+03
4.888479168155378147e+02
2.271456009770844503e+03
8.632499837252973975e+02
1.682460059335885944e+03
5.428170591319496452e+03
2.142397197296460945e+03
4.041142443212994749e+03
4.236293489220674019e+03
1.479710690613549741e+04
8.861040194178271122e+03
